ranking,company,first_name,last_name,address,city,state,zip,neighborhood,phone,website,email,short_description,description,sic,sic_description,naics,naics_description,employees,revenue,tags,notes,username
,Phone Net Inc,,,8902 Activity Rd # A,San Diego,CA,92126,Miramar,(858) 530-8550,Phonenetinc.Com,,,,738912,Call Centers,561422,Telemarketing Bureaus & Other Contact Ctrs,250,"$26,362,000 ",,,
,SANDAG,,,401 B St # 800,San Diego,CA,92101,Core-Columbia,(619) 699-1900,Sandag.Org,,,"Located in San Diego, SANDAG is the forum for regional decision-making for more than 15 cities and county governments. It builds consensus, makes strategic plans, obtains and allocates resources, provides information on various topics, and plans, engineers and builds public transportation. The forum is governed by a board of directors that is comprised of mayors, council members and county supervisors from local governments. SANDAG also has various advisory representatives from the U.S. Department of Defense, Metropolitan Transit System, San Diego County Water Authority and Southern California Tribal Chairmen's Association. It supports a legislative program that is approved by the board of directors on an annual basis and includes legislative policies and sets priorities for federal and state legislation. The forum operates a service bureau that is a source for customized demographic and economic studies, and geographic information systems analysis and mapping.",874824,City Regional & Town Planners,541320,Landscape Architectural Services,250,"$27,420,000 ",,,
,Casper's Concrete Cutting,,,3825 Bancroft Dr,Spring Valley,CA,91977,,(619) 589-6001,Caspercompany.Com,,,,179504,Concrete Breaking Cutting & Sawing & Etc,238910,Site Preparation Contractors,250,"$36,001,000 ",,,
,Hawthorne Machinery Co,,,16945 Camino San Bernardo,San Diego,CA,92127,,(858) 674-7000,Hawthornecat.Com,,,"Hawthorne Machinery Company is an authorized dealer of the Caterpillar brand of products and has been serving clients in San Diego County in California since 1956. The company provides a selection of the new and pre-owned machinery equipment of various brands. Hawthorne Machinery Company also offers repair, maintenance and custom fabrication services. It serves the marine, landscaping, waste management, power generation, and heavy and general construction industries. The company operates various divisions, including Hawthorne Power Systems, Hawthorne Lift Systems, Hawthorne Rent-It Service and Hawthorne de Mexico. Its other division, Hawthorne Pacific Corporation, serves various areas of the South Pacific. Hawthorne Machinery Company also maintains operations in Mexico.",508206,Contractors-Equip/Supls-Dlrs/Svc (Whls),423810,Constr & Mining (Exc Oil Well) Mach/Equip Whlsrs,250,$0 ,,,
,JC Penney,,,290 E Via Rancho Pkwy # 1,Escondido,CA,92025,Kit Carson,(760) 480-4500,Jcpenney.Com,,,"Founded in 1902 as a clothing store, J.C. Penney is one of the leading retail chains. It operates more than 1,000 department stores throughout the United States. The store provides a range of products, such as apparel, glassware, home appliances, garden supplies, furniture, toys, games, jewelry, watches, ovens, cookers, pillows, carpets, rugs, bed liners, cabinets, shoes, bags, decorative windows, folding tables, electronic goods, gift items, cleaning materials and lingerie. It also provides skin care products, fragrances, palettes, brushes, bags, tweezers, sharpeners, mirrors and hair styling tools. In addition to products, it offers a variety of services, such as packaging, customer solutions, quality assurance, inventory assistance, gift registry and online shopping. J.C. Penney has a location in Escondido, Calif.",531102,Department Stores,452210,Department Stores,250,"$51,996,000 ",,,
,Kohl's,,,9412 Mission Gorge Rd,Santee,CA,92071,,(619) 258-4270,Kohls.Com,,,"Kohl's Department Stores is one of the leading retailers that operates nearly 1,000 department stores throughout the United States. The store provides a range of products and accessories for individual, as well as commercial customers. Its product line includes beauty and home care products, apparel, shoes, jewelry, chemicals, paints, coatings, soaps, detergents and books. Its additional products include home furnishing materials, kitchen appliances, automotive components, hardware parts, lawn supplies and office stationery. It offers products from various brands, such as Dockers, Lee, Levi's, Haggar, Champion, Carter's, Jockey, Reebok, Healthtex, Vanity Fair, Playtex, Pfaltzgraff and Krups. The store also provides customer support, quality assurance and product distribution services. Kohl's Department Stores has a location in Santee, Calif.",531102,Department Stores,452210,Department Stores,250,"$51,996,000 ",,,
,Imaging Healthcare Specialist,,,150 W Washington St,San Diego,CA,92103,Hillcrest,(619) 849-9729,Imaginghealthcare.Com,,,,807129,Diagnostic Imaging Centers,621512,Diagnostic Imaging Centers,250,"$57,028,000 ",,,
,Educational Culture Complex,,,4343 Ocean View Blvd,San Diego,CA,92113,Mountain View,(619) 388-4883,Sdce.Edu,,,,874825,Educational Consultants,611710,Educational Support Services,250,"$27,420,000 ",,,
,All Star Glass,,,1845 Morena Blvd,San Diego,CA,92110,Bay Park,(619) 849-6720,Allstarglass.Net,,,"All Star Glass is a company that replaces broken auto glass with original equipment manufacturers replacements. It has neraly 40 company-owned auto glass repair centers in California and 1,500 service affiliates throughout the United States. The company offers mobile glass repairs, safe installations, fills out the claims paperwork and gives a national, lifetime warranty. All Star Glass is one the 10 largest auto glass companies in the U.S. In business for more than three decades, the company s headquarters is in San Diego.",523110,Glass-Auto Plate & Window & Etc,444190,Other Building Material Dealers,250,$0 ,,,
,Escondido Water & Sewer Dept,,,201 N Broadway,Escondido,CA,92025,Central Escondido,(760) 839-4622,Escondido.Org,,,,912104,"Government Offices-City, Village & Twp",921120,Legislative Bodies,250,$0 ,,,
,Las Colinas Detention Ctr,,,451 Riverview Pkwy,Santee,CA,92071,,(619) 402-1312,Lascolinasdetentionfacility.Com,,,,912103,Government Offices-County,921120,Legislative Bodies,250,$0 ,,,
,Villa Las Palmas Healthcare,,,622 S Anza St,El Cajon,CA,92020,,(619) 442-0544,Villalaspalmascares.Com,,,,809907,Health Services,621999,All Other Misc Ambulatory Health Care Services,250,"$33,172,000 ",,,
,American Refrigeration Suppls,,,7874 Ronson Rd,San Diego,CA,92111,Kearny Mesa,(858) 279-9981,Arsnet.Com,,,American Refrigeration Supplies Inc. in San Diego is your one stop wholesaler for Air Conditioning & Refrigeration parts & equipment with extensive industry experience & has 31 locations in 6 states.,507510,Heating Equipment & Systems (Whls),423730,Warm Air Heating & A/C Equip & Supls Mrchnt Whlsrs,250,"$321,568,000 ",,,
,Andaz-San Diego,,,600 F St,San Diego,CA,92101,Core-Columbia,(619) 849-1234,Sandiego.Andaz.Hyatt.Com,,,,701101,Hotels & Motels,721110,Hotels (Except Casino Hotels) & Motels,250,"$30,896,000 ",,,
,Marriott-San Diego Del Mar,,,11966 El Camino Real,San Diego,CA,92130,Carmel Valley,(858) 523-1700,Marriott.Com,,,"Explore Carmel Valley during your stay at the San Diego Marriott Del Mar hotel. We're minutes away from Del Mar Racetrack and Fairgrounds, Solana Beach and many restaurants. Make sure to try out our on-site restaurant, Arterra.",701101,Hotels & Motels,721110,Hotels (Except Casino Hotels) & Motels,250,"$30,896,000 ",,,
,Sheraton Carlsbad Resort & Spa,,,5480 Grand Pacific Dr,Carlsbad,CA,92008,,(760) 827-2400,Starwoodhotels.Com/Sheraton,,,"Situated between Los Angeles and San Diego, we're adjacent to Legoland CA and provide a refreshing retreat in the charming Carlsbad area. Onsite we have over 30,000 sq ft of event space.",701101,Hotels & Motels,721110,Hotels (Except Casino Hotels) & Motels,250,"$30,896,000 ",,,
,Wyndham San Diego Bayside,,,1355 N Harbor Dr,San Diego,CA,92101,Core-Columbia,(619) 232-3861,Wyndham.Com,,,"The Holiday Inn San Diego-On The Bay hotel provides contemporary amenities and panoramic views for business and leisure travelers in San Diego. The hotel is situated on the San Diego Big Bay and is near Seaport Village, Petco Park, Harbor Island and beaches. Its 600 guest rooms each contain a cable television, dual-line telephone, coffee maker, hairdryer, radio, work desk and high-speed Internet access. The Holiday Inn San Diego features an outdoor pool, fitness center, gift shop, executive suites and 24,000 square feet of event space. The hotel offers dining at Ruth's Chris San Diego Bay Steakhouse. It is affiliated with InterContinental Hotels Group.",701101,Hotels & Motels,721110,Hotels (Except Casino Hotels) & Motels,250,"$30,896,000 ",,,
,Barney & Barney LLC,,,9171 Towne Centre Dr # 500,San Diego,CA,92122,University City,(858) 457-3414,Barneyandbarney.Com,,,"Founded in 1909, Barney & Barney is one of San Diego s largest, privately held risk management and insurance brokerage firms. The company provides solutions, services and products in commercial property and casualty insurance, employee benefits, retirement services, executive risk, workers  compensation, executive personal lines and surety. The firm also offers value added services in alternative risk financing, business continuity and loss control. Barney & Barney has received numerous awards, some of which include San Diego Better Business Bureau Business Integrity Award, Governor's Award for Workplace Health & Fitness, San Diego Better Business Bureau Torch Award for Marketplace Ethics and the Professional Women in Insurance Employer of the Year Award.",641112,Insurance,524210,Insurance Agencies & Brokerages,250,$0 ,,,
,Cirrascale Corp,,,12140 Community Rd,Poway,CA,92064,,(858) 874-3800,Cirrascale.Com,,,"Established in 1996, Calif., Verari Systems provides   computing solutions to meet a wide range of computing needs, including multi-system blade servers, 1U and 2U high performance computing servers, and RAID storage options. Headquartered in San Diego, Calif., it also provides solutions that can accommodate more than 175 processors and over 1.4 Tflops of computing power in a standard sized 7-foot cabinet. Verari Systems  products include the BladeRack Series, management software, rackmount servers, storage solutions and workstations.  The BladeRack series features the patented Vertical Cooling Technology that allows customers to place the most computing power in the smallest space possible, and reduces installation, power, cooling and management costs. The company caters to a wide range of industries, including financial services, oil and gas industry, entertainment and media, and Internet and application service providers. Verari Systems has been issued the ISO 9001:2000 certification by the American International Registrars Corporation and the National Quality Assurance organization.",737314,Internet Svcs-Network Designers/Conslnt,541512,Computer Systems Design Services,250,"$46,327,000 ",,,
,Benchmark Landscaping Co,,,12575 Stowe Dr,Poway,CA,92064,,(858) 513-7190,Benchmarklandscape.Com,,,,78204,Landscape Contractors,561730,Landscaping Services,250,"$17,565,000 ",,,
,San Diego Public Library,,,330 Park Blvd,San Diego,CA,92101,East Village,(619) 236-5800,Sandiego.Gov/Public-Library,,,,823106,Libraries-Public,519120,Libraries & Archives,250,$0 ,,,
,Raytheon Technical Svc Co LLC,,,1650 Industrial Blvd,Chula Vista,CA,91911,Otay Town,(619) 628-3200,Raytheon.Com,,,"Raytheon Technical Services is an industry leader in the defense and government electronics, space, information technology, technical services and business aviation and special mission aircraft. The company develops defense technologies and converts those technologies for use in commercial markets. Raytheon Technical Services performs: integrated logistics support across product lines; base operations, logistics and maintenance support services; comprehensive engineering, manufacturing and depot services; and operations, maintenance and logistics services to secure and eliminate weapons of mass destruction, maintain safe conditions and monitor compliance with international treaties. Established in 1922, Raytheon Technical Services is in Chula Vista, Calif.",508812,Marine Electronic Equip & Supls (Whls),423860,Transportation Equip/Supl (Exc Motor Vhcls) Whlsrs,250,"$446,214,000 ",,,
,Dart Neuroscience,,,12278 Scripps Summit Dr,San Diego,CA,92131,Miramar Ranch North,(858) 736-3060,Dartneuroscience.Com,,,,873304,Medical Research,541715,Research & Devmnt-Physical Engineering Life Sci,250,"$10,987,000 ",,,
,Seescan,,,3855 Ruffin Rd,San Diego,CA,92123,Kearny Mesa,(858) 244-3300,Seektech.Com,,,,999977,Nonclassified Establishments,999990,Unclassified Establishments,250,$0 ,,,
,Iris Group Inc,,,1675 Faraday Ave,Carlsbad,CA,92008,,(760) 431-1103,Inflight-Media.Biz,,,"The Iris Group has produced  tens of thousands of brochures.  specializes in producing high quality custom brochures for real estate, builder, and architectural design professionals. It works with professional architectural photographers to produce an entire brochure, which includes the initial photography, design, printing and shipping. The company maintains staff photographers in California, Arizona, Texas and Illinois, as well as recommended photographers in Washington, California, Colorado and New Mexico. The Iris Group maintains headquarters in Carlsbad, Calif., where the design, color separations, printing and shipping are completed.",275202,Printers (Mfrs),323111,Commercial Printing (Except Screen & Books),250,"$48,764,000 ",,,
,Keller Williams Realty,,,680 Fletcher Pkwy # 100,El Cajon,CA,92020,,(619) 873-2700,Kathyredmond.Com,,,,653118,Real Estate,531210,Offices Of Real Estate Agents & Brokers,250,"$33,254,000 ",,,
,L'Auberge Del Mar,,,1540 Camino Del Mar,Del Mar,CA,92014,Del Mar,(858) 259-1515,Laubergedelmar.Com,,,"L'Auberge Del Mar is a resort in coastal California. Ranked amongst the best luxury resorts in the United States by Cond  Nast, the resort brings together coastal views and personalized services to create a venue for weekend getaways, social occasions and corporate meetings. Some of the amenities of the resort include organic California cuisine with a Mediterranean flair available at Bleu Bar & Waterfall Terrace, The Spa at L'Auberge, priority tee times and greens fees at Del Mar Country Club, championship golf, Del Mar thoroughbred club, polo fields and a variety of San Diego attractions.",701111,Resorts,721199,All Other Traveler Accommodation,250,"$30,896,000 ",,,
,Sycuan Golf Resort & Casino,,,3007 Dehesa Rd,El Cajon,CA,92019,,(619) 442-3425,Sycuanresort.Com,,,"Sycuan Resort & Casino offers guests gaming and entertainment at its venue in Southern California. The company s gaming action includes slots, blackjack, pai gow, poker, roulette, World Poker Tournament and bingo. In addition to gaming, dining and entertainment, Sycuan Resort offers 54 holes of golf, champion-ship tennis courts, overnight accommodations and the Caf  & Grille for cocktails or a meal. It also features a buffet at Paipa s Oasis, patio dining at Wachena Falls Caf  and specialty sandwiches at Sunset Deli. The Showcase Theatre offers shows and concerts, appealing to a wide variety of preferences. With just under 500 seats, the seating and the acoustics are some of the theatres highlights. Sycuan Resort & Casino is located in El Cajon, Calif.",701111,Resorts,721199,All Other Traveler Accommodation,250,"$30,896,000 ",,,
,KNOX Copy Ctr,,,2250 4th Ave,San Diego,CA,92101,Park West,(619) 230-6300,Knoxservices.Com,,,"Founded in 1972, Knox Services is a total document management company that provides total document solutions to select clients throughout California. The company practices in the areas of attorney services, reprographics, imaging, e-data discovery, facilities management and records retrieval. It offers color and oversize scanning, indexing, pagination, and forensic data extraction and recovery services. Knox Services manages a range of print and to electronic image documents. It also deals with medical, x-ray and media duplication, detailed quality control, file conversion and de-duplication and secure on-line review application. The company additionally provides online services for its customers. Knox Services maintains its corporate headquarters in San Diego.",737405,Scanning Service,518210,"Data Processing, Hosting & Related Services",250,"$60,138,000 ",,,
,UCSD Extension,,,9600 N Torrey Pines Rd # E,La Jolla,CA,92037,La Jolla Farms,(858) 534-3400,Ucsd.Edu,,,"University of California, San Diego Extension is the professional education and public service division of the University of California. The extension is headquartered in La Jolla, Calif., and has three other locations in San Diego. The extension offers services for economic, intellectual and cultural growth, and serves the San Diego and Baja California region. It offers a wide range of courses that include professional education and training, cultural enrichment and regional economic solutions. Its professional education and training program offers professional certificates, degree-related programs and customized on-site training. It also offers cultural enrichment and civic conversations programs, such as Revelle Forum at the Neurosciences Institute, Helen Edison Lecture Series and UCSD-TV and UCTV. The extension also provides online education courses, which includes copy editing, embedded computer software, emergency department nursing and medicinal chemistry.",822101,Schools-Universities & Colleges Academic,611310,"Colleges, Universities & Professional Schools",250,$0 ,,,
,Mission Pools Inc,,,755 W Grand Ave,Escondido,CA,92025,Central Escondido,(760) 743-2605,Missionpools.Com,,,"Mission Pools builds custom swimming pools for homeowners and commercial customers in California, Utah, Nevada and parts of Mexico. The company provides complete design/build services for all phases of pool construction, including excavation, steel work, plumbing, gunite, masonry and plaster. Mission Pools was founded in 1960 and maintains headquarters in Escondido, Calif. It operates additional offices in Temecula, Calif.; San Diego; Lake Forest, Calif.; Salt Lake City; St. George, Utah; and San Jose del Cabo, Mexico. Since inception, Mission Pools has received more than 800 industry awards design and construction expertise.",179921,Swimming Pool Contrs Dealers & Designers,236220,Commercial & Institutional Building Construction,250,"$55,010,000 ",,,
,San Diego Freightliner,,,7451 Trade St,San Diego,CA,92121,Miramar,(858) 202-3300,Sandiegofreightliner.Com,,,"San Diego Freightliner is a truck service center with full-services heavy-duty truck collision facilities. Based in San Diego, Calif., the truck service center provides selling services of heavy-duty, medium duty, new and used trucks as well as truck parts. San Diego Freightliner offers repair and maintenance services for all makes of medium and heavy trucks, diesel engines, transmissions, buses, motor homes and many more. The company also renders services for engine problems, electrical and superficial damage for various vehicles.",551105,Truck-Dealers,441110,New Car Dealers,250,"$137,190,000 ",,,
,Western Towing,,,4370 Pacific Hwy,San Diego,CA,92110,Midway District,(619) 297-8697,Westerntowing.Com,,,"Western Towing, founded in 1979, has a fleet of more than 55 tow trucks. The company offers parking solutions for inoperable, illegally parked, and unwanted commercial and recreational vehicles. It provides installation and replacement services for tow away signs. Western Towing also offers certificates of insurance. The company provides digital photographs for vehicles towed from properties. It offers parking permits, as well as painting services for red zones and fire lanes. Western Towing additionally provides discounted service calls.",754901,Wrecker Service,488410,Motor Vehicle Towing,250,"$26,586,000 ",,,
,San Diego Cnty Health & Human,,,1600 Pacific Hwy # 206,San Diego,CA,92101,Harborview,(858) 694-3900,Co.San-Diego.Ca.Us,,,,919903,County Government-General Offices,921190,Other General Government Support,255,$0 ,,,
,Amigo Tecnologia,,,9467 Customhouse Plz,San Diego,CA,92154,,(619) 730-2481,Amigotec.Com,,,,367914,Electronic Manufacturing Services,334419,Other Electronic Component Manufacturing,260,"$43,662,000 ",,,
,San Diego Housing Commission,,,1122 Broadway # 300,San Diego,CA,92101,Smart Corner,(619) 231-9400,Sdhc.Org,,,"Established in 1979, the San Diego Housing Commission ( SDHC ) is an award-winning public agency dedicated to preserving and increasing affordable housing within the City of San Diego. Since 1981, the Commission has contributed more than $1 billion in loans and bond financing to projects that produced more than 20, 600 housing units of which 12, 662 are affordable. We provide a variety of programs and services that in the past year helped about 76, 000 San Diegans The Housing Commission's Rental Assistance Department administers the Housing Choice Voucher Program ( Section 8 ) funded by the U.S. Department of Housing and Urban Development, which annually provides rent subsidies for about 38, 000 people in the City of San Diego. Under this program families, senior citizens and individuals with disabilities pay no more than 30 percent of their income on rent. It's worth noting that the voucher program, currently funded by $173.9 annually in HUD money, has been the Housing Commission's largest single program since its existence. San Diego's Housing Commission is one of the few public housing agencies in the nation to have opted out of the federal government's public housing program and assumed full ownership of most of the multi-family properties formerly controlled jointly with the federal government. By doing so, the Commission gained more autonomy and flexibility to own and manage more than 1, 800 affordable rental units that are leased to low-income families, seniors, and the disabled. Having recently generated capital funds by refinancing the agency's properties, the Housing Commission's Real Estate Department is in acquisition mode. Their goal is to buy and rehabilitate multi-family properties for conversion to affordable housing. The department also oversees programs that assist first-time homebuyers and low-income homeowners whose properties need rehabilitation.",832235,Housing Assistance,624229,Other Community Housing Services,260,"$16,279,000 ",,,
,Alphatec Holdings Inc,,,5818 El Camino Real,Carlsbad,CA,92008,,(760) 431-9286,Alphatecspine.Com,,,,384103,Hospital Equipment & Supplies-Mfrs,339112,Surgical & Medical Instrument Manufacturing,265,$0 ,,,
,Encore Capital Group Inc,,,3111 Camino Del Rio N # 103,San Diego,CA,92108,Mission Valley East,Not Available,Encorecapital.Com,,,"Encore Capital Group is a systems-driven purchaser and manager of charged-off consumer receivable portfolios. The company s success is built upon developing mutually beneficial relationships with its customers, debt sellers and buyers, business partners and employees. Portfolios are purchased at deep discounts from their face values using its proprietary valuation process. Based upon an ongoing analysis of these accounts, Encore employs a dynamic mix of collection strategies to maximize its return on investment. Generally, the objective is to purchase portfolios at a price that allows the company to recoup its purchase price within 12 months, and at least three times the purchase price throughout 54 months. The company trades on NASDAQ under the symbol ECPG. It is headquartered in San Diego.",628204,Financing Consultants,523930,Investment Advice,270,$0 ,,,
,Marriott-San Diego LA Jolla,,,4240 LA Jolla Village Dr,La Jolla,CA,92037,University City,(858) 587-1414,Marriott.Com,,,"Discover a warm and sophisticated San Diego La Jolla hotel experience at San Diego Marriott La Jolla. One of the top hotels in La Jolla, CA, our location is just steps from premier shopping, art galleries and restaurants and minutes from downtown.",701101,Hotels & Motels,721110,Hotels (Except Casino Hotels) & Motels,270,"$33,368,000 ",,,
,Westin San Diego,,,400 W Broadway,San Diego,CA,92101,Core-Columbia,(619) 239-4500,Starwoodhotels.Com/Westin,,,"Located in downtown San Diego, providing panoramic views of the San Diego bay and Coronado Island. Enjoy the outdoor heated pool, complimentary airport shuttle and more.",701101,Hotels & Motels,721110,Hotels (Except Casino Hotels) & Motels,270,"$33,368,000 ",,,
,Balboa Park Administration,,,2125 Park Blvd,San Diego,CA,92101,Balboa Park,(619) 235-1100,Sandiego.Gov,,,"The Parks & Recreation department is governed by The City of San Diego in It is responsible for acquiring, developing, operating and maintaining parks and recreation centers for residents and visitors. The department is involved in the maintenance of beaches, golf courses, aquatic centers, fishing facilities and beaches. It manages Balboa Park, which features a zoo, gardens, museums, and arts and international culture associations. The Parks & Recreation department supports ballet, jazz, tap and theatre activities. It also conducts sports and leisure activities for people with physical, mental and emotional disabilities. The department maintains golf courses, including Balboa Golf Course, Mission Bay Golf Course, and Torrey Pines Golf Course.",799951,Parks,712190,Nature Parks & Other Similar Institutions,270,$0 ,,,
,Phone Ware Inc,,,8902 Activity Rd # A,San Diego,CA,92126,Miramar,(858) 530-8550,Phonewareinc.Com,,,"Founded in 1998, Phone Net is a full-service, integrated call center that serves clients in the MSO and cable industries. The company offers a variety of outbound and inbound calling services, as well as customer retention, analysis, acquisition and activation solutions. It provides direct mail follow up, cross-selling, and lead generation and list profiling services for clients. Phone Net also offers multilingual campaign and data collection solutions. The company has undertaken projects for Time Warner in San Diego and Los Angeles. It provides solutions for Fortune 500 companies throughout the world. Phone Net additionally offers a selection of promotional packages.",481302,Telecommunications Services,517919,All Other Telecommunications,270,"$116,322,000 ",,,
,Ernst & Young,,,4370 LA Jolla Village Dr # 500,San Diego,CA,92122,University City,(858) 535-7200,Ey.Com,,,,872101,Accountants,541211,Offices Of Certified Public Accountants,275,"$22,946,000 ",,,
,Doubletree,,,7450 Hazard Center Dr,San Diego,CA,92108,Mission Valley East,(619) 297-5466,Doubletree3.Hilton.Com,,,"Located in the heart of Mission Valley, just minutes from the San Diego International Airport (SAN), the DoubleTree by Hilton San Diego-Mission Valley offers award-winning service with convenient access to San Diego's most sought-after attractions. Just steps to the San Diego trolley, attached by foot bridge to Hazard Shopping Center shops and restaurants, and walking distance to the renowned Fashion Valley Mall.Boasting the largest guest rooms in Mission Valley, Guests enjoy 450 sq ft of space along with sound proof double pane windows. With 25,000 sq. ft. of flexible function space in addition to scenic event patios, this Mission Valley hotel is a grand San Diego wedding venue or ideal choice for your next San Diego meeting, conference or event for up to 1,000 people. After a busy day, unwind with a swim in the hotel's indoor and outdoor swimming pools, work out in the fitness center or perfect your serve on the tennis court. Savor a meal with friends in the award-winning Fountain Caf or dine on fresh cuisine in Windows Lounge overlooking the pool patio. All guests receive a warm welcome with DoubleTrees signature chocolate chip cookies.",701101,Hotels & Motels,721110,Hotels (Except Casino Hotels) & Motels,275,"$33,986,000 ",,,
,Brandes Investment,,,11988 El Camino Real # 500,San Diego,CA,92130,Carmel Valley,(858) 755-0239,Brandes.Com,,,"Brandes Investment Partners is an investment advisory firm that manages assets for institutional and private clients throughout the world. Since its founding in 1974, the company has applied a value-investing approach to securities that was pioneered by Benjamin Graham in the 1930s. Brandes Investment Partners is among the first investment firms to bring a global perspective to value investing. The private company employs more than 500 people. Brandes maintains its headquarters in San Diego.",621111,Investments,523910,Miscellaneous Intermediation,275,"$159,839,000 ",,,
,Assault Craft Unit One,,,3226 Tarawa Rd,San Diego,CA,92155,,(619) 437-2683,Public.Navy.Mil,,,,971109,Military Bases,928110,National Security,277,$0 ,,,
,Ionis Pharmaceuticals Inc,,,2855 Gazelle Ct,Carlsbad,CA,92010,,(760) 931-9200,Ionispharma.Com,,,"Isis Pharmaceuticals is a biopharmaceutical company that researches and develops therapeutic drugs for conditions, including inflammatory, metabolic, and cardiovascular diseases, and cancer. Founded in 1989, Isis owns more than 1,500 issued patents worldwide, and discovers and develops ribonucleic acid-based drugs. Its drug discovery and development division provides antisense inhibitors from its RNA-based technology. Its IBIS T5000 biosensor system is capable of identifying infectious organisms and is used by government agencies in biowarfare defense, epidemiological surveillance and forensics. The biosensor system is also used in pharmaceutical process control, hospital-associated infection control, and infectious disease diagnostics. Isis Pharmaceuticals is headquartered in Carlsbad, Calif.",512203,Pharmaceutical Products-Wholesale,424210,Drugs & Druggists' Sundries Merchant Wholesalers,280,$0 ,,,
,Blackbaud Inc,,,9605 Scranton Rd # 600,San Diego,CA,92121,Sorrento Valley,(858) 795-3000,Blackbaud.Com,,,"Blackbaud is among the leading global providers of software and related services designed specifically for nonprofit organizations. The company s solutions help more than 15,000 organizations to raise money, manage finances, improve operational effectiveness, make strategic decisions and enhance Internet activities. It provides training, data services, software customization, technical consulting and accounting assistance. Blackbaud s product line includes The Raiser s Edge fundraising program and The Education Edge school solution. The company s capabilities include custom modeling, wealth identification and ticketing management. It employs in excess of 800 people throughout the world. Blackbaud is headquartered in Charleston, S.C. The company has international operations in Canada, Scotland and Australia.",737206,Computer Software,511210,Software Publishers,281,"$115,656,000 ",,,
,Eastridge Workforce Solutions,,,2355 Northside Dr # 100,San Diego,CA,92108,Mission Valley East,(619) 260-2000,Eastridge.Com,,,"The Eastridge Group of companies is one of the largest privately held staffing firms in California and Nevada, placing candidates in both short-term and full-time positions. It employs approximately 3,000 contractors and temporary employees in general and professional positions. The Eastridge Group of companies consists of a variety of divisions, including Eastridge Administrative Services; Eastridge Direct-Hire, which covers management, sales and administrative; Eastridge Light Industrial; Accounting Resource Solutions; Contractors and Builders, which covers skilled trades and construction labor; Eastridge Infotech, which covers infrastructure and technical support; Exclusively Legal; HR Solutions; Medical Resources Staffing Services, which covers clinical, technical, scientific and administrative; and Pharmacy Placement Professionals. The Eastridge Group is headquartered in San Diego.",736103,Employment Agencies & Opportunities,561311,Employment Placement Agencies,285,$0 ,,,
,Twinging Laboratories,,,15950 Bernardo Center Dr # J,San Diego,CA,92127,Rancho Bernardo,(858) 974-3750,Twininginc.Com,,,,873104,Laboratories,541714,Research-Devmnt In Biotechnology (Except Nanobio),290,$0 ,,,
,Straight Wire Seminars,,,1822 Aston Ave,Carlsbad,CA,92008,,(760) 448-8606,Straightwireseminars.Com,,,,821108,Educational Programs,611691,Exam Preparation & Tutoring,299,$0 ,,,
,NEO Tech,,,237 Via Vera Cruz,San Marcos,CA,92078,,(760) 737-6777,Oncorems.Com,,,"Founded in 1988, Veritek provides technical services to the manufacturing industry. It provides a wide range of services that include product development, prototype design and construction. It also provides quality management systems, such as training and consulting and improving manufacturing systems using new technologies and creative solutions. It provides specialized services, such as solidworks design and 3-D virtual prototypes, intellectual property and patent assistance, process improvement and problem solving, and mechanical and electrical design. It provides human resources consulting services, which include salary survey, benefits analysis, recruiting and staff planning. Additionally, it offers continuing education counseling services. Veritek is headquartered in Littleton, Colo., and has a service location in Escondido, Calif.",399906,Assembly & Fabricating Service (Mfrs),339999,All Other Miscellaneous Manufacturing,300,"$89,807,000 ",,,
,Robbins Geller Rudman & Dowd,,,655 W Broadway # 1900,San Diego,CA,92101,Marina,(619) 231-1058,Rgrdlaw.Com,,,"Lerach Coughlin Stoia Geller Rudman & Robbins ( Lerach Coughlin ) is a 150-lawyer law firm with offices in San Diego, San Francisco, Los Angeles, New York, Boca Raton, Washington, D.C., Houston, Philadelphia and Seattle. Lerach Coughlin is actively engaged in complex litigation, emphasizing securities, consumer, insurance, healthcare, human rights, employment discrimination and antitrust class actions. Lerach Coughlin attorneys are consistent leaders in developing favorable law for defrauded investors under state and federal securities laws. Lerach Coughlin attorneys have represented individual and institutional plaintiffs in over 500 securities class actions, including many under the Private Securities Litigation Reform Act of 1995. The firm has also been at the forefront of shareholder rights in derivative and mergers and acquisition litigation.",811103,Attorneys,541110,Offices Of Lawyers,300,$0 ,,,
,Kearny Mesa Toyota,,,4910 Kearny Mesa Rd,San Diego,CA,92111,Kearny Mesa,(858) 430-2600,Penske.Com,,,Automotive Dealership,551102,Automobile Dealers-New Cars,441110,New Car Dealers,300,"$164,628,000 ",,,
,Liquid Investments Inc,,,3840 Via DE LA Valle # 300,Del Mar,CA,92014,North City,(858) 509-8510,Lqdinv.Com,,,"Liquid Investments is a beverage distribution company. The company distributes many brands, including Alaskan Brewing Company, Barton Beers, Breckenridge Brewery, Crystal Ceyser, Heineken USA, Pabst, SABMiller and Sierra Nevada Brewing. It has five distribution centers in Colorado and California. The company is active in community relations and involvement and raised more than $9,000 to aid the Tsunami Relief FundThe company also promotes the responsible and moderate consumption of its products and partners with suppliers to sponsor responsibility programs for retailers, bars, restaurants, casinos, major venues, sports teams, community organizations and special events. Established in 1978, Liquid Investments has headquarters in San Diego, Calif.",518101,Beer & Ale-Wholesale,424810,Beer & Ale Merchant Wholesalers,300,"$285,297,000 ",,,
