ranking,company,first_name,last_name,address,city,state,zip,neighborhood,phone,website,email,short_description,description,sic,sic_description,naics,naics_description,employees,revenue,tags,notes,username
,Everymethod Inc,,,511 S Coast Highway 101,Encinitas,CA,92024,,(760) 487-1356,Columbia.Edu,,,EveryMethod Computing Services is a local San Diego based company committed to providing computer solutions to residential and small business clients. Our customers rely on us much the same way as they depend on their master plumber or electrican.,737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,6,"$917,000 ",,,
,Evolution Home Theatre Inc,,,11280 Posthill Rd,Lakeside,CA,92040,,(619) 446-6744,Evoht.Com,,,,737902,Electronics-Consultants,541512,Computer Systems Design Services,6,"$984,000 ",,,
,EWA Software,,,,Escondido,CA,92025,,(760) 294-8789,Ewasoftware.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Executive IT Solutions,,,1258 Pacific Beach Dr # 2,San Diego,CA,92109,Pacific Beach,(858) 274-9365,Computerhelpsandiego.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,8,"$1,141,000 ",,,
,Falconwood,,,3517 Camino Del Rio S # 407,San Diego,CA,92108,Mission Valley East,(619) 297-9080,Falconwood.Biz,,,"Falconwood Corporation, with corporate headquarters in San Diego, California, is a small, woman owned, veteran business management and technology consulting firm specializing in strategic planning, systems engineering, program management, information assurance, independent test and evaluation and advance technology. We are committed to helping our clients solve complex problems. Since our start in 2001, our annual revenue has exceeded $1 million in provided services to numerous agencies and is projected to triple this year. We specialize in integrating our interdisciplinary skills with those of team partners and clients to support today's increasingly complex business environment. Falconwood specializes in hiring only those highly qualified people with the functional and technical skills and experience to ensure success. We back our people with substantial investments in resources, methods, tools, and facilities. Falconwood supports the continued education and training of our employees with a wide range of educational opportunities and resources. We also form diverse teams that bring together the broadest, most innovative and comprehensive services offerings to our clients. The professional services offered by Falconwood's Technology Business cover five (5) areas of information technology support. The services provided in each of these areas, when applied individually or combined to conduct enterprise wide and/or project-based efforts, will bring comprehensive, productive, and progressive state-of-the-art solutions to our federal clients. Falconwood's diverse capabilities and experience have made it possible to successfully blend management and technology consulting with an in-depth knowledge of the latest technologies. Since its founding, Falconwood has continuously expanded its services in the information technology field through investment in our people, processes, and service offerings. Falconwood has the experience, technical capability, skilled professional staff, and leadership, backed by a proven record of successful performance throughout the federal agencies we serve. The comprehensive IT Services Schedule that we are proposing will support our federal client's goals now and into the future. Falconwood is committed to being the absolute best and to assuming our client's mission as our own.",737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,5,"$764,000 ",,,
,Farnum Electric,,,1050 2nd St,Imperial Beach,CA,91932,Imperial Beach,(619) 575-1941,Farnumelectric.Com,,,,173101,Electric Contractors,238210,Electrical Contr & Other Wiring Installation Contr,5,"$721,000 ",,,
,Faxcore,,,4120 Mission Blvd,San Diego,CA,92109,Pacific Beach,(720) 870-2900,Faxcore.Com,,,,737398,Computer Integrated Systems Design,541512,Computer Systems Design Services,8,"$1,483,000 ",,,
,Fidelitas Development,,,145 14th St,San Diego,CA,92101,East Village,(619) 866-3550,Fidelitasdevelopment.Com,,,,731115,Advertising Marketing,541810,Advertising Agencies,7,"$509,000 ",,,
,File Finders Pubc Record Rsrch,,,1373 Stoney Spring Ct,Chula Vista,CA,91913,Otay Ranch Village West,(619) 656-6068,Filefindersonline.Com,,,,504504,Information Retrieval Systs/Equip (Whls),423430,Computer & Peripheral Equip/Software Mrchnt Whlsrs,5,"$6,538,000 ",,,
,Flytrap Interactive,,,PO Box 13628,San Diego,CA,92170,,(858) 486-8134,Flytrapinteractive.Com,,,,737905,Computer Consultants,541512,Computer Systems Design Services,5,"$820,000 ",,,
,Fn Interactive,,,14282 Danielson St,Poway,CA,92064,,(858) 413-0166,Fninteractive.Com,,,"Stay up to date with fn's constant stream of updated marketing materials, available for you to brand and automatically send to your clients. About fn//interactive, inc. fn//interactive was born from E Factor Media, a national advertising agency with more than 30 years experience in corporate marketing and national advertising, including substantial work within the financial services industry. As the agency of record creating corporate and recruiting marketing materials for a leading independent broker-dealer, fn developed the Automated Marketing System ( AMS ) to provide the broker-dealer's representatives with a means to manage and disseminate multiple communication materials. The system's popularity grew quickly among advisors and other firms soon expressed interest in using the AMS to distribute their own customizable marketing materials among large distribution channels. fn//interactive, inc., was formed in 2005 to make the application available to other firms. The AMS has since been employed as a back-end technology vehicle for Standard & Poors' Advisor Communication Service ( ACS ), an online platform that provides real-time qualitative stock analysis, thematic research, strategic asset allocation and market commentary. The ACS allows Standard & Poors' clients to access, customize and deliver the firm's award-winning investment research. The ACS is currently part of Standard & Poor's MarketScope Advisor online platform.",737311,Website Design Service,541512,Computer Systems Design Services,8,"$1,483,000 ",,,
,Fortress Computer Pros,,,11305 Rancho Bernardo Rd # 116,San Diego,CA,92127,Rancho Bernardo,(858) 451-7020,Fortresscomputerpros.Com,,,,737103,Computers-System Designers & Consultants,541511,Custom Computer Programming Services,6,"$856,000 ",,,
,Fusion Factor Corp,,,2647 Gateway Rd # 105,Carlsbad,CA,92009,Bressi Ranch,(760) 940-4200,Fusionfactor.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,8,"$1,141,000 ",,,
,G & G Network Design & Cabling,,,8860 Olive Dr,Spring Valley,CA,91977,,(619) 320-8359,Gandgnetworks.Com,,,,737398,Computer Integrated Systems Design,541512,Computer Systems Design Services,8,"$1,483,000 ",,,
,Geek-Free Marketing Inc,,,144 W D St,Encinitas,CA,92024,,(925) 482-7673,Fletchermethod.Com,,,,731115,Advertising Marketing,541810,Advertising Agencies,7,"$509,000 ",,,
,Geeky Clean PC,,,2204 Garnet Ave # 200,San Diego,CA,92109,Pacific Beach,(858) 332-2777,Geekycleanpc.Com,,,,737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,5,"$764,000 ",,,
,General Systems Inc,,,10054 Mesa Ridge Ct # 116,San Diego,CA,92121,Mira Mesa,(858) 272-2400,Lacuna.Org,,,"Founded in 1983, General Systems is a full-service information technology consulting firm. The company provides network engineering and Web site design and development services, as well as computers sales and service. It also offers network consulting, installation, maintenance and repair solutions. General Systems provides Web site hosting services and network equipment sales. It provides managed and collocation services through a third-party, Castle Access. The company sells file servers, workstations, peripherals and phone systems of various brands, including IBM, Cisco Systems and Symantec. In addition, General Systems provides domain registration, Internet marketing and business-to-business services. It specializes in the configuration and implementation of Voice over Internet Protocol systems.",737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,9,"$1,375,000 ",,,
,Genl Dynamics Info Tech Corp,,,739 Design Ct # 502,Chula Vista,CA,91911,,(619) 210-1135,Generaldynamics.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,8,"$1,141,000 ",,,
,Geodetics,,,2649 Ariane Dr,San Diego,CA,92117,Bay Ho,(858) 729-0873,Geodetics.Com,,,"Founded in 1999, Geodetics Inc. develops and markets positioning and navigation hardware and software solutions for military and civilian applications. Based in San Diego, Calif., the firm offers both and custom hardware and software solutions, addressing the needs of a wide range of precision positioning and navigation applications. Geodetics Inc. is ISO 9001:2008 registered for the scope of supply, such as design, development, production, installation and testing of real-time, among others. The company has worked with the US Air Force, U.S. Navy and U.S. Army to apply precision GPS technologies to a variety of military applications, including Range Applications, Agile Robotics, Precise Landing, AUV guidance control and precise TSPI for Test and Evaluation and training.",737206,Computer Software,511210,Software Publishers,8,"$3,293,000 ",,,
,Gia Wellness,,,5939 Darwin Ct # 103,Carlsbad,CA,92008,,(760) 448-2498,Giawellness.Com,,,,504704,Physicians & Surgeons Equip & Supls-Whls,423450,"Medical, Dental/Hospital Equip/Supls Mrchnt Whlsrs",7,"$9,137,000 ",,,
,Gigakom,,,3615 Kearny Villa Rd # 201,San Diego,CA,92123,Serra Mesa,(858) 565-2453,Gigakom.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,8,"$1,141,000 ",,,
,Global Document Storage Syst,,,11429 Normanton Way,San Diego,CA,92131,Miramar Ranch North,(858) 831-0960,Gds2.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,9,"$1,284,000 ",,,
,Global Domains Intl,,,2385 Camino Vida Roble,Carlsbad,CA,92011,,(760) 602-3000,Gdimakemerich.Ws,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Global Imaging Inc,,,3228 N Twin Oaks Valley Rd,San Marcos,CA,92069,,(858) 481-5750,Globalimaging.Com,,,,807129,Diagnostic Imaging Centers,621512,Diagnostic Imaging Centers,5,"$1,141,000 ",,,
,Gosite Local,,,5482 Complex St # 112,San Diego,CA,92123,Kearny Mesa,(858) 605-9696,Golocalseoco.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",6,"$1,444,000 ",,,
,Grace Digital Inc,,,11895 Community Rd,Poway,CA,92064,,(858) 748-6343,Gracedigital.Com,,,,737405,Scanning Service,518210,"Data Processing, Hosting & Related Services",8,"$1,925,000 ",,,
,Great Life Technologies,,,1941 Cassia Rd # 201,Carlsbad,CA,92011,,(760) 277-5801,Greatlifetechnologies.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,8,"$1,141,000 ",,,
,Greek U,,,2535 Kettner Blvd # 2a4,San Diego,CA,92101,Midtown,(619) 233-3308,Greeku.Com,,,"Greek U, Inc was founded in 2001 on the notion that Greeks across the country want the best designs and clothing that are in fashion today. No more outdated baggy shirts or designs that looked like a five year old created. All graphic art designers are hired directly out of college, so the most talented designers are creating custom shirt designs just for you.",864107,Fraternities & Sororities,813410,Civil & Social Organizations,6,$0 ,,,
,Grizzly,,,1425 University Ave # C,San Diego,CA,92103,Hillcrest,(619) 889-9770,Madebygrizzly.Com,,,,737311,Website Design Service,541512,Computer Systems Design Services,8,"$1,483,000 ",,,
,Hansen I C C L C C,,,5860 El Camino Real,Carlsbad,CA,92008,,(760) 929-8370,Irdeto.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Hayes & Assoc,,,1001 B Ave # 211,Coronado,CA,92118,,(619) 435-4195,Hayescpa.Com,,,,872101,Accountants,541211,Offices Of Certified Public Accountants,5,"$713,000 ",,,
,High Rank Websites Inc,,,9810 Scripps Lake Dr,San Diego,CA,92131,,(858) 935-9478,Highrankwebsites.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",8,"$1,925,000 ",,,
,High Speed Satellite Broadband,,,,El Cajon,CA,92020,,(619) 937-3591,Highspeedsatellitebroadband.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Homefeedback,,,4204 Jutland Dr # A,San Diego,CA,92117,Bay Ho,(858) 490-2727,Showingsuite.Com,,,,653118,Real Estate,531210,Offices Of Real Estate Agents & Brokers,7,"$932,000 ",,,
,HOOKIT.COM,,,731 S Highway 101,Solana Beach,CA,92075,Solana Beach,(858) 436-7145,Newmonsterarmy.Com,,,,737304,Data Communications Systems-Networks,541512,Computer Systems Design Services,7,"$1,298,000 ",,,
,Hoop 5 Networks,,,8939 New Seabury Dr,Santee,CA,92071,,(619) 259-5549,Hoop5net.Com,,,,737314,Internet Svcs-Network Designers/Conslnt,541512,Computer Systems Design Services,5,"$927,000 ",,,
,Hotel Life,,,1715 S Freeman St,Oceanside,CA,92054,South Oceanside,(760) 722-0208,Yourhotellife.Com,,,,701101,Hotels & Motels,721110,Hotels (Except Casino Hotels) & Motels,8,"$989,000 ",,,
,Hyphenet,,,1761 Hotel Cir S,San Diego,CA,92108,Mission Valley West,(619) 325-0995,Hyphenet.Com,,,,737314,Internet Svcs-Network Designers/Conslnt,541512,Computer Systems Design Services,5,"$927,000 ",,,
,I S Datanet,,,12396 World Trade Dr # 204,San Diego,CA,92128,Carmel Mountain,(858) 618-3870,Isdatanet.Com,,,,573407,Computer & Equipment Dealers,443142,Electronic Stores,5,"$1,329,000 ",,,
,I T-Tech Pros Inc,,,330 Rancheros Dr,San Marcos,CA,92069,,(760) 317-1300,IT-Techpros.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,8,"$1,141,000 ",,,
,I2B Networks,,,8830 Complex Dr,San Diego,CA,92123,Kearny Mesa,(858) 715-8500,I2bnetworks.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",8,"$1,925,000 ",,,
,IBEX Inc Computer Systems,,,7227 Broadway # 306,Lemon Grove,CA,91945,Lemon Grove,(619) 464-4249,Ibexinc.Net,,,,737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,5,"$764,000 ",,,
,Iexperts Media,,,416 W San Ysidro Blvd # 452,San Diego,CA,92173,San Ysidro,(619) 535-9410,Iexpertsmedia.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Iexperts Media Marketing,,,2534 State St # 482,San Diego,CA,92101,Midtown,(619) 535-9410,Iexpertsmedia.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Immaculate Technolgy,,,9225 Dowdy Dr # 209,San Diego,CA,92126,Miramar,(858) 689-4154,Olmsteadconsulting.Com,,,"Fortune 500 Experience for your Business We pride ourselves on delivering quality work in a timely manner. We are dedicated to our customer's success, and extremely passionate about what we do! Our attention to customer service & satisfaction is second to none. So if you are looking for a true 'partner' that has your best interest at heart, then you have found us, here Immaculate Technology To become the preferred provider of Information Technology services to the home, home office, and small-to-medium business market.",737109,Information Technology Services,541511,Custom Computer Programming Services,8,"$1,141,000 ",,,
,Incitrio,,,740 Lomas Santa Fe Dr # 205,Solana Beach,CA,92075,Solana Beach,(858) 523-1822,Incitrio.Com,,,"Incitrio is a full-service boutique branding agency located in Solana Beach, CA. Over the years, Incitrio has won numerous branding agency awards: GDUSA National Design Award, Create Magazine National Design Award (Gold), Neenah Paper National Design Award (Gold), Davey International Design Award (Silver), LogoLounge, San Diego Addy Award, and many others with multiple design awards. Incitrio's work has been published in local, national, and international publications, recognized for their clean design, experienced eye, and results-driven methodology.",731115,Advertising Marketing,541810,Advertising Agencies,7,"$509,000 ",,,
,Incontact System Inc,,,4711 Viewridge Ave,San Diego,CA,92123,Kearny Mesa,(858) 268-0800,Mentoryou.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Increase Your Profits,,,4241 Jutland Dr # 204,San Diego,CA,92117,Bay Ho,(800) 242-1516,Increaseyourprofits.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Informatica Sd,,,2707 Congress St # 1d,San Diego,CA,92110,Old Town,(619) 543-0111,Informatica-Sd.Com,,,,738999,Business Services NEC,561990,All Other Support Services,7,"$739,000 ",,,
,Innovation Erp LLC,,,2588 El Camino Real # F Pmb 52,Carlsbad,CA,92008,,(760) 822-3269,Innovation-Erp.Com,,,,737206,Computer Software,511210,Software Publishers,7,"$2,882,000 ",,,
,Integerity Computer Svc,,,PO Box 17853,San Diego,CA,92177,,(858) 412-7817,Integritycompservices.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,8,"$1,141,000 ",,,
,Integrated Business Solutions,,,7978 Cinthia St,La Mesa,CA,91941,,(619) 462-7797,Ibiswcg.Com,,,,737206,Computer Software,511210,Software Publishers,5,"$2,058,000 ",,,
,Integrity Ware,,,16875 W Bernardo Dr,San Diego,CA,92127,Rancho Bernardo,(858) 592-8866,Integrityware.Com,,,,737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,9,"$1,375,000 ",,,
,Interlaced,,,501 W Broadway # 730,San Diego,CA,92101,Marina,(800) 202-7400,Interlacedit.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,8,"$1,141,000 ",,,
,Internet Crusade,,,40 Nrs Sndg Sndg Way,San Diego,CA,92105,,(619) 283-7302,Internetcrusade.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Intrexon,,,6620 Mesa Ridge Rd,San Diego,CA,92121,Mira Mesa,(858) 450-7079,Intrexon.Com,,,,874213,Marketing Programs & Services,541613,Marketing Consulting Services,6,"$684,000 ",,,
,Intri Con Datrix Corp,,,340 State Pl,Escondido,CA,92029,Vineyard,(760) 480-8874,Intricon.Com,,,,737902,Electronics-Consultants,541512,Computer Systems Design Services,8,$0 ,,,
,ISTORE.COM,,,,Escondido,CA,92025,,(760) 432-6410,Istore.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,ISTORE.COM,,,1439 Park Hill Ln,Escondido,CA,92025,Central Escondido,(760) 432-6262,Theistore.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,It-Tech Pros Inc,,,934 S Andreasen Dr,Escondido,CA,92029,Vineyard,(760) 752-8309,IT-Techpros.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,8,"$1,141,000 ",,,
,Jacob Tyler Creative Group,,,625 Broadway # 1025,San Diego,CA,92101,Core-Columbia,(619) 573-1061,Umdyearbook.Com,,,,737311,Website Design Service,541512,Computer Systems Design Services,8,"$1,483,000 ",,,
,Jason Paul Marketing LLC,,,600 W Broadway # 700,San Diego,CA,92101,Core-Columbia,(858) 922-2611,Wordpress2success.Com,,,,874213,Marketing Programs & Services,541613,Marketing Consulting Services,6,"$684,000 ",,,
,John Mcneil & Co Inc,,,2223 Avenida DE LA Playa,La Jolla,CA,92037,La Jolla Shores,(858) 456-2406,Mcneilco.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,8,"$1,141,000 ",,,
,Justice Communications,,,2336 Spring Oak Way,San Diego,CA,92139,Bay Terraces,(619) 470-8608,Justicecommunications.Com,,,,737314,Internet Svcs-Network Designers/Conslnt,541512,Computer Systems Design Services,5,"$927,000 ",,,
,Kazmarek Technology Solutions,,,11230 Sorrento Valley Rd # 220,San Diego,CA,92121,Torrey Preserve,(858) 677-1277,Kazmarek.Com,,,,737398,Computer Integrated Systems Design,541512,Computer Systems Design Services,8,"$1,483,000 ",,,
,Kenray Associates Inc,,,8594 Villa LA Jolla Dr,La Jolla,CA,92037,La Jolla Village,(812) 923-9884,Kenray.Com,,,,737398,Computer Integrated Systems Design,541512,Computer Systems Design Services,8,"$1,483,000 ",,,
,Kio Networks,,,9606 Aero Dr # 1900,San Diego,CA,92123,Kearny Mesa,(858) 836-0200,Kionetworks.Com,,,,737304,Data Communications Systems-Networks,541512,Computer Systems Design Services,7,"$1,298,000 ",,,
,Koam Engineering Systems Inc,,,4553 Idaho St,San Diego,CA,92116,North Park,(858) 292-0922,Kes.Com,,,,737398,Computer Integrated Systems Design,541512,Computer Systems Design Services,8,"$1,483,000 ",,,
,Kwcg,,,12255 Parkway Centre Dr,Poway,CA,92064,,(858) 366-1600,Horizoncomputers.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,7,"$999,000 ",,,
,L A Sales,,,2870 Scott St # 101,Vista,CA,92081,,(760) 727-0053,Lasales.Com,,,,737902,Electronics-Consultants,541512,Computer Systems Design Services,8,"$1,311,000 ",,,
,LA Jolla Elite Limo,,,7514 Girard Ave # I-310,La Jolla,CA,92037,Village,(858) 459-9077,Ljelimo.Com,,,,411903,Limousine Service,485320,Limousine Service,6,"$433,000 ",,,
,Laptop Repair Source Inc,,,7742 Clairemont Mesa Blvd,San Diego,CA,92111,Kearny Mesa,(858) 573-0620,Laptoprepairsource.Com,,,,737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,6,"$917,000 ",,,
,Laptops & Beyond,,,113 N El Camino Real # D,Encinitas,CA,92024,,(760) 943-8200,Laptopsandbeyond.Com,,,,737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,5,"$764,000 ",,,
,My Social Mkting Network Or My,,,2034 Kettner Blvd # 40,San Diego,CA,92101,Little Italy,(619) 291-8181,Mysmn.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Nas Wireless,,,6155 El Camino Real,Carlsbad,CA,92009,,(760) 476-2200,Naswireless.Com,,,,737398,Computer Integrated Systems Design,541512,Computer Systems Design Services,8,"$1,483,000 ",,,
,Natural Networks,,,10225 Barnes Canyon Rd # A105,San Diego,CA,92121,Sorrento Valley,(619) 698-2666,Naturalnetworks.Com,,,,737103,Computers-System Designers & Consultants,541511,Custom Computer Programming Services,6,"$856,000 ",,,
,Navmar Applied Sciences Corp,,,6815 Flanders Dr # 240,San Diego,CA,92121,Mira Mesa,(858) 200-7088,Nasc.Com,,,,871133,Engineers-Professional,541330,Engineering Services,6,"$1,153,000 ",,,
,Net Nerds,,,1522 Knoll Park Gln,Escondido,CA,92029,Felicita,(858) 549-7636,Netnerdscorp.Net,,,,737904,Computers-Networking,541519,Other Computer Related Services,7,"$1,147,000 ",,,
,Net Results,,,6540 Lusk Blvd # C135,San Diego,CA,92121,Sorrento Valley,(858) 240-4554,Nrtg.Net,,,,737314,Internet Svcs-Network Designers/Conslnt,541512,Computer Systems Design Services,5,"$927,000 ",,,
,Netfinity Inc,,,823 Anchorage Pl,Chula Vista,CA,91914,Eastlake Business Center,(619) 795-2869,Netfinity.Net,,,"Starting in 1998, NFY Interactive, Inc has helped clients realize the powerful role technology plays in website design and development. Whether you're marketing a brand or lifestyle, generating leads, or creating awareness and sales, our websites create a powerful online presence to optimize your marketing efforts. Overall, we understand what brings traffic to your site and we understand how to retain that traffic once they are there. In addition, our custom software capabilities enable us to tailor each site with a functionality that is user friendly - - whether the user is your web visitor or you! Our true value is seen in the ease-of-use each of our websites present, including the administrative tools we customize for you to allow for easy updates to your websites. Our custom technology that is working in the background enables your website to actually work as a measurable marketing tool, providing CRMs with real time lead generation and reporting, as well as tools that offer instant and ongoing marketing back and forth to your web customers. Our team can also execute directly from marketing campaign collateral or partner with agencies. With 10 years of experience in the internet technology sector, our team can deliver a bundled solution of online marketing and technology that carries your vision and message to help attract and maintain customers for life. In summary, Netfinity's core specialties of web design and web development helps to create websites that leverage marketing strategies into each element, while making the user experience simple and useful. The Netfinity process envelopes the discover, define, and design model allowing for client approval every step of the way. We pride ourselves on accessibility and service and are open to all feedback throughout the process. There are no surprises or egos, just a hard working group who loves what we do. Secure site content to Netfinity ( branding elements, photos, copy ) Netfinity starts entire site build-out",737311,Website Design Service,541512,Computer Systems Design Services,8,"$1,483,000 ",,,
,Network Antics,,,930 W Ivy St,San Diego,CA,92101,Harborview,(858) 225-7367,Networkantics.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,8,"$1,141,000 ",,,
,Network Co Of California,,,310 Via Vera Cruz # 208,San Marcos,CA,92078,,(760) 744-0442,Tncc.Com,,,,737314,Internet Svcs-Network Designers/Conslnt,541512,Computer Systems Design Services,5,"$927,000 ",,,
,Network Resources,,,6153 Fairmount Ave # 206,San Diego,CA,92120,Grantville,(619) 283-2000,Youritheroes.Com,,,,737314,Internet Svcs-Network Designers/Conslnt,541512,Computer Systems Design Services,5,"$927,000 ",,,
,New Technology Solutions,,,44 Third Ave # E,Chula Vista,CA,91910,North Chula Vista,(619) 426-4009,Buynts.Com,,,,737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,8,"$1,222,000 ",,,
,New World Information Tech Inc,,,3820 Oceanic Dr # 309,Oceanside,CA,92056,Ivey Ranch - Rancho Del Oro,(760) 438-4158,Neworldit.Com/Default.Asp,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,6,"$856,000 ",,,
,Nexjen Systems,,,,Valley Center,CA,92082,,(760) 297-1183,Nexjensys.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Next Solutions Inc,,,9265 Dowdy Dr # 101,San Diego,CA,92126,Miramar,(858) 248-8060,Nextsolutions.Us,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,8,"$1,141,000 ",,,
,Nexus Is Inc,,,6730 Flanders Dr,San Diego,CA,92121,Mira Mesa,(858) 427-2517,Nexusis.Com,,,,737398,Computer Integrated Systems Design,541512,Computer Systems Design Services,8,"$1,483,000 ",,,
,Novus Technology Integration,,,12245 World Trade Dr,San Diego,CA,92128,Carmel Mountain,(858) 207-3570,Novustechnical.Com,,,,737314,Internet Svcs-Network Designers/Conslnt,541512,Computer Systems Design Services,5,"$927,000 ",,,
,Now Media Group,,,3954 Murphy Canyon Rd # D205,San Diego,CA,92123,Kearny Mesa,(858) 333-8950,Nowmediagroup.Tv,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Ocean Sensors,,,4901 Morena Blvd,San Diego,CA,92117,Bay Ho,(858) 274-9893,Oceansensors.Com,,,,737206,Computer Software,511210,Software Publishers,6,"$2,470,000 ",,,
,Odyssey Computing Inc,,,5820 Oberlin Dr # 202,San Diego,CA,92121,Sorrento Valley,(858) 623-3310,Odysseyinc.Com,,,,737108,Computer-Software Developers,541511,Custom Computer Programming Services,5,"$714,000 ",,,
,Omnisoft,,,2888 Loker Ave E # 106,Carlsbad,CA,92010,,(760) 931-8428,Omnisoftinc.Com,,,,737101,Computer Services,541511,Custom Computer Programming Services,5,"$714,000 ",,,
,On-Site Tech Support,,,7675 Palmilla Dr # 6203,San Diego,CA,92122,University City,(619) 717-8070,On-Sitetechsupport.Com,,,,737807,Computer Consultants-Installation/Repair,811212,Computer & Office Machine Repair & Maintenance,9,"$1,375,000 ",,,
,One Stop Toner,,,6361 Yarrow Dr # A,Carlsbad,CA,92011,,(760) 431-3756,Toner-Inkjet.Com,,,,737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,6,"$917,000 ",,,
,One Up Technology,,,4636 Mission Gorge Pl # 205,San Diego,CA,92120,Grantville,(619) 584-5633,Oneuptechnology.Com,,,,737314,Internet Svcs-Network Designers/Conslnt,541512,Computer Systems Design Services,5,"$927,000 ",,,
,Orca Datacom,,,6161 El Cajon Blvd # B Pmb 4,San Diego,CA,92115,Rolando,(619) 795-7992,Orcadatacom.Com,,,,737398,Computer Integrated Systems Design,541512,Computer Systems Design Services,5,"$927,000 ",,,
,Otw Software Inc,,,11250 El Camino Real # 102,San Diego,CA,92130,Carmel Valley,(858) 755-9100,Carmel-Valley-Real-Estate-And-Homes.Com,,,,737206,Computer Software,511210,Software Publishers,8,"$3,293,000 ",,,
,P5 Marketing,,,1033 B Ave,Coronado,CA,92118,,(760) 444-3078,P5marketing.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Pacific Cad Design,,,2443 Murray Ridge Rd,San Diego,CA,92123,Serra Mesa,(858) 569-5950,Pacificcaddesign.Com,,,,737105,Computer Graphics,541511,Custom Computer Programming Services,5,"$714,000 ",,,
,Pacific Coast Engineering Inc,,,322 Encinitas Blvd # 200,Encinitas,CA,92024,,(760) 944-6087,Pce-Dev.Com,,,,871133,Engineers-Professional,541330,Engineering Services,5,"$961,000 ",,,
,Pacific Data Solutions,,,16990 Via Tazon # 122,San Diego,CA,92127,Rancho Bernardo,(858) 676-9818,Floorrightusa.Com,,,,737206,Computer Software,511210,Software Publishers,7,"$2,882,000 ",,,
,Page Technology Marketing Inc,,,12750 Carmel Country Rd # 211,San Diego,CA,92130,Carmel Valley,(858) 794-6884,Pcl2pdfa.Com,,,,737103,Computers-System Designers & Consultants,541511,Custom Computer Programming Services,5,"$714,000 ",,,
,Palmer Internet,,,11190 Provencal Pl,San Diego,CA,92128,Carmel Mountain,(858) 485-9778,Palmerinternet.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
